"","ageyrs_r","sex","student_r","area","educate_r","currmarr_r","sexp1yr","SEScat"
"43199","19","female","yes","1","1","0"," 1","3"
"43200","18","female","no","0","1","0"," 1","2"
"43201","19","female","no","0","1","1"," 1","2"
"43202","16","female","yes","0","1","0"," 0","2"
"43203","17","female","yes","0","1","0"," 0","3"
"43204","19","female","no","0","1","1"," 1","1"
"43205","18","female","no","0","1","1"," 1","2"
"43206","17","female","no","1","1","1"," 1","3"
"43207","16","female","no","0","1","1"," 1","2"
"43208","19","female","no","0","1","0"," 1","3"
"43209","19","female","yes","1","1","0"," 1","3"
"43210","17","female","no","0","1","0"," 2","1"
"43211","17","female","yes","1","1","0"," 0","3"
"43212","18","female","yes","1","1","0"," 1","1"
"43213","18","female","no","1","1","1"," 1","3"
"43214","19","female","no","0","1","0"," 1","1"
"43215","17","female","no","0","1","0"," 1","0"
"43216","15","female","yes","0","1","0"," 0","1"
"43217","16","female","yes","0","1","0"," 0","1"
"43218","16","female","yes","0","1","0"," 0","1"
"43219","19","female","no","0","1","1"," 1","1"
"43220","19","female","no","0","1","0"," 1","1"
"43221","18","female","no","0","1","0"," 9","1"
"43222","15","female","yes","0","1","0"," 0","1"
"43223","17","female","no","0","1","1"," 2","2"
"43224","18","female","yes","0","1","0"," 1","2"
"43225","18","female","no","1","1","1"," 1","3"
"43226","19","female","no","0","1","0"," 1","2"
"43227","15","female","yes","0","1","0"," 0","0"
"43228","15","female","yes","0","1","0"," 0","2"
"43229","17","female","yes","1","1","0"," 1","2"
"43230","15","female","no","1","1","0"," 1","1"
"43231","19","female","no","0","0","1"," 1","1"
"43232","18","female","yes","2","1","0"," 1","0"
"43233","17","female","no","0","1","1"," 2","1"
"43234","18","female","no","0","1","0"," 1","2"
"43235","15","female","yes","0","1","0"," 0","0"
"43236","16","female","no","0","1","0"," 4","3"
"43237","17","female","yes","0","1","0"," 0","1"
"43238","15","female","yes","0","1","0"," 0","1"
"43239","15","female","yes","0","1","0"," 0","2"
"43240","18","female","no","0","0","1"," 1","3"
"43241","17","female","yes","1","1","0"," 0","3"
"43242","19","female","no","1","1","0"," 1","0"
"43243","18","female","yes","0","1","0"," 0","0"
"43244","18","female","no","0","1","0"," 0","3"
"43245","16","female","no","0","1","0"," 1","2"
"43246","15","female","no","2","1","0"," 6","1"
"43247","17","female","no","1","1","0"," 6","1"
"43248","15","female","no","0","1","0"," 0","2"
"43249","15","female","yes","0","1","0"," 0","3"
"43250","18","female","no","2","1","0","12","2"
"43251","18","female","no","1","1","1"," 1","2"
"43252","15","female","no","0","1","0"," 1","1"
"43253","15","female","yes","1","1","0"," 0","1"
"43254","15","female","yes","1","1","0"," 0","0"
"43255","15","female","yes","0","1","0"," 0","2"
"43256","18","female","no","0","1","0"," 0","0"
"43257","19","female","no","1","1","1"," 1","3"
"43258","17","female","no","0","0","1"," 1","1"
"43259","16","female","no","0","1","0"," 0","3"
"43260","19","female","no","1","1","1"," 1","1"
"43261","16","female","yes","1","1","0"," 0","3"
"43262","16","female","no","0","1","0"," 1","0"
"43263","19","female","no","0","1","1"," 1","0"
"43264","17","female","no","0","1","1"," 1","2"
"43265","19","female","no","0","1","1"," 1","1"
"43266","19","female","no","0","1","1"," 1","1"
"43267","19","female","no","0","0","1"," 1","0"
"43268","16","female","yes","0","1","0"," 1","2"
"43269","15","female","yes","0","1","0"," 0","3"
"43270","16","female","no","0","0","1"," 1","2"
"43271","18","female","no","0","1","1"," 1","3"
"43272","18","female","no","0","1","1"," 1","1"
"43273","16","female","yes","1","1","0"," 0","3"
"43274","17","female","yes","0","1","0"," 0","1"
"43275","19","female","no","0","1","0"," 1","1"
"43276","18","female","yes","1","1","0"," 1","3"
"43277","19","female","no","0","1","1"," 1","1"
"43278","18","female","no","0","1","0"," 1","2"
"43279","19","female","no","0","1","0"," 1","1"
"43280","15","female","yes","0","1","0"," 0","3"
"43281","19","female","no","0","0","1"," 1","0"
"43282","19","female","no","0","1","1"," 1","0"
"43283","19","female","no","0","1","0"," 1","3"
"43284","16","female","no","1","1","0"," 1","0"
"43285","16","female","no","0","1","0"," 1","3"
"43286","18","female","no","0","1","1"," 1","0"
"43287","19","female","no","0","1","1"," 1","3"
"43288","19","female","no","0","0","1"," 1","2"
"43289","17","female","no","0","1","1"," 2","3"
"43290","16","female","yes","0","1","0"," 0","1"
"43291","18","female","no","1","1","1"," 1","1"
"43292","18","female","no","0","1","1"," 1","1"
"43293","18","female","no","0","1","1"," 1","3"
"43294","18","female","no","1","1","0"," 5","2"
"43295","17","female","yes","0","1","0"," 0","1"
"43296","19","female","yes","1","1","0"," 1","3"
"43297","17","female","yes","0","1","0"," 2","1"
"43298","17","female","no","0","1","0"," 1","2"
"43299","19","female","no","1","1","0"," 2","2"
"43300","17","female","no","0","1","0"," 1","3"
"43301","19","female","yes","0","1","0"," 0","3"
"43302","18","female","no","1","1","0"," 6","3"
"43303","16","female","no","0","1","0"," 0","0"
"43304","16","female","no","0","1","0"," 0","0"
"43305","19","female","no","0","1","1"," 1","3"
"43306","17","female","no","1","1","1"," 1","0"
"43307","18","female","no","0","1","1"," 1","1"
"43308","18","female","no","0","1","0"," 1","3"
"43309","15","female","yes","1","1","0"," 0","2"
"43310","19","female","no","0","1","1"," 1","0"
"43311","19","female","no","0","1","1"," 1","0"
"43312","19","female","no","0","1","0"," 1","2"
"43313","16","female","no","1","1","1"," 1","0"
"43314","15","female","no","0","1","0"," 2","3"
"43315","15","female","yes","0","1","0"," 0","3"
"43316","17","female","no","0","1","1"," 1","1"
"43317","19","female","no","0","1","0"," 1","1"
"43318","16","female","yes","1","1","0"," 0","3"
"43319","18","female","yes","0","1","0"," 0","3"
"43320","16","female","no","1","1","1"," 1","1"
"43321","15","female","yes","1","1","0"," 0","0"
"43322","19","female","no","0","1","0"," 1","1"
"43323","19","female","yes","0","1","1"," 1","3"
"43324","18","female","no","0","1","1"," 1","2"
"43325","16","female","no","0","1","1"," 1","0"
"43326","19","female","no","0","0","1"," 1","0"
"43327","15","female","yes","0","1","0"," 0","2"
"43328","17","female","yes","1","1","0"," 0","1"
"43329","18","female","no","0","1","0"," 1","1"
"43330","19","female","no","0","1","0"," 1","2"
"43331","16","female","yes","0","1","0"," 0","2"
"43332","18","female","no","0","1","1"," 1","2"
"43333","19","female","no","1","1","0"," 1","3"
"43334","15","female","yes","1","1","0"," 0","3"
"43335","18","female","no","0","1","0"," 0","0"
"43336","18","female","no","2","1","1"," 1","0"
"43337","18","female","no","0","1","1"," 1","0"
"43338","19","female","no","1","1","0"," 1","3"
"43339","15","female","yes","0","1","0"," 0","1"
"43340","18","female","no","0","1","1"," 1","0"
"43341","18","female","no","1","1","0"," 1","2"
"43342","15","female","no","1","1","0"," 0","2"
"43343","16","female","yes","0","1","0"," 0","2"
"43344","19","female","no","0","1","1"," 1","1"
"43345","17","female","no","0","1","1"," 1","1"
"43346","18","female","no","0","1","1"," 2","2"
"43347","16","female","no","0","1","1"," 1","0"
"43348","17","female","yes","1","1","0"," 0","3"
"43349","18","female","no","0","1","0"," 1","2"
"43350","16","female","yes","0","1","0"," 0","3"
"43351","19","female","yes","0","1","0"," 0","3"
"43352","18","female","no","0","1","1"," 2","3"
"43353","19","female","no","2","1","1"," 1","3"
"43354","16","female","yes","1","1","0"," 0","1"
"43355","16","female","yes","0","1","0"," 0","3"
"43356","15","female","yes","0","1","0"," 0","2"
"43357","18","female","no","1","1","1"," 1","3"
"43358","17","female","yes","0","1","0"," 0","3"
"43359","16","female","no","0","1","1"," 1","0"
"43360","17","female","yes","0","1","0"," 1","1"
"43361","15","female","yes","0","1","0"," 0","0"
"43362","16","female","no","0","1","0"," 0","3"
"43363","17","female","yes","0","0","0"," 0","0"
"43364","17","female","yes","0","1","0"," 0","2"
"43365","17","female","no","0","1","0"," 1","3"
"43366","19","female","no","2","1","0"," 3","0"
"43367","18","female","no","1","1","0"," 6","3"
"43368","19","female","no","0","1","1"," 1","1"
"43369","18","female","no","0","1","1"," 1","0"
"43370","18","female","no","0","1","0"," 1","1"
"43371","18","female","no","0","1","0"," 1","0"
"43372","19","female","yes","2","1","0"," 1","3"
"43373","19","female","no","0","1","0"," 1","0"
"43374","16","female","yes","0","1","0"," 0","1"
"43375","17","female","yes","1","1","0"," 0","1"
"43376","18","female","yes","1","1","0"," 1","2"
"43377","17","female","yes","0","1","0"," 0","1"
"43378","18","female","no","0","1","1"," 1","0"
"43379","19","female","no","0","1","1"," 1","0"
"43380","15","female","no","0","1","1"," 1","0"
"43381","18","female","yes","0","1","0"," 1","1"
"43382","17","female","yes","0","1","0"," 0","2"
"43383","15","female","no","0","1","0"," 0","0"
"43384","18","female","yes","0","1","0"," 1","1"
"43385","19","female","yes","1","1","0"," 1","2"
"43386","19","female","no","1","0","1"," 1","3"
"43387","18","female","no","0","1","1"," 1","3"
"43388","18","female","no","0","1","1"," 1","3"
"43389","16","female","no","0","1","0"," 1","0"
"43390","19","female","no","0","1","1"," 1","0"
"43391","15","female","yes","0","1","0"," 0","1"
"43392","16","female","no","0","1","1"," 1","0"
"43393","18","female","no","0","1","1"," 1","0"
"43394","18","female","no","0","1","1"," 1","1"
"43395","19","female","no","1","1","0"," 1","1"
"43396","19","female","no","0","1","1"," 2","0"
"43397","17","female","no","0","1","1"," 1","0"
"43398","15","female","no","2","0","0"," 4","0"
"43399","18","female","yes","0","1","0"," 0","2"
"43400","19","female","yes","0","1","0"," 0","3"
"43401","17","female","no","0","1","0"," 1","1"
"43402","16","female","yes","0","1","0"," 1","1"
"43403","16","female","no","0","1","1"," 1","3"
"43404","18","female","no","0","1","0"," 9","1"
"43405","18","female","no","0","1","1"," 1","2"
"43406","17","female","no","1","1","0"," 1","1"
"43407","15","female","yes","0","1","0"," 0","2"
"43408","18","female","no","0","1","1"," 1","3"
"43409","19","female","no","1","1","1"," 3","2"
"43410","15","female","yes","0","1","0"," 0","0"
"43411","19","female","no","1","1","0"," 1","3"
"43412","16","female","yes","0","1","0"," 0","1"
"43413","18","female","yes","1","1","0"," 1","2"
"43414","15","female","no","0","1","0"," 0","2"
"43415","16","female","yes","0","1","0"," 0","2"
"43416","17","female","no","0","1","1"," 1","2"
"43417","16","female","no","0","1","1"," 1","0"
"43418","18","female","yes","0","1","0"," 1","1"
"43419","19","female","no","1","1","1"," 1","3"
"43420","16","female","yes","0","1","0"," 0","3"
"43421","18","female","no","0","1","1"," 1","3"
"43422","19","female","no","1","1","1"," 1","1"
"43423","17","female","no","0","1","0"," 1","3"
"43424","18","female","no","0","1","0"," 0","0"
"43425","19","female","no","1","1","1"," 1","1"
"43426","19","female","no","0","1","1"," 1","1"
"43427","16","female","no","1","1","1"," 1","1"
"43428","19","female","no","0","1","1"," 1","1"
"43429","16","female","no","0","1","0"," 3","0"
"43430","19","female","no","2","1","1"," 1","0"
"43431","17","female","yes","0","1","0"," 0","3"
"43432","19","female","no","0","1","1"," 1","0"
"43433","19","female","yes","0","1","0"," 1","3"
"43434","18","female","no","0","1","1"," 1","2"
"43435","16","female","yes","0","1","0"," 0","2"
"43436","17","female","no","0","1","1"," 1","0"
"43437","16","female","no","0","1","0"," 0","3"
"43438","19","female","yes","0","1","0"," 0","2"
"43439","18","female","no","0","1","1"," 1","3"
"43440","16","female","yes","0","1","0"," 0","2"
"43441","19","female","yes","0","1","0"," 1","2"
"43442","17","female","no","1","1","1"," 1","2"
"43443","18","female","no","0","0","1"," 1","0"
"43444","19","female","yes","1","1","0"," 1","3"
"43445","18","female","no","0","1","1"," 1","0"
"43446","19","female","no","0","1","1"," 1","1"
"43447","19","female","no","0","1","0"," 1","0"
"43448","16","female","no","0","1","0"," 1","1"
"43449","18","female","yes","0","1","0"," 1","0"
"43450","16","female","no","1","1","0"," 1","3"
"43451","15","female","yes","0","1","0"," 0","1"
"43452","19","female","no","0","1","1"," 1","3"
"43453","15","female","no","1","1","0"," 0","3"
"43454","15","female","yes","0","1","0"," 0","3"
"43455","17","female","yes","0","1","0"," 0","3"
"43456","19","female","yes","1","1","0"," 0","3"
"43457","17","female","yes","0","1","0"," 0","0"
"43458","17","female","no","0","1","0"," 1","2"
"43459","15","female","yes","1","1","0"," 0","2"
"43460","16","female","no","0","0","0"," 0","0"
"43461","16","female","yes","0","1","0"," 0","1"
"43462","15","female","yes","1","1","0"," 0","3"
"43463","16","female","yes","0","1","0"," 0","0"
"43464","19","female","no","1","1","0"," 3","2"
"43465","19","female","no","0","1","1"," 1","3"
"43466","15","female","yes","0","1","0"," 0","3"
"43467","15","female","yes","1","1","0"," 0","3"
"43468","18","female","no","1","1","1"," 2","2"
"43469","16","female","yes","0","1","0"," 0","2"
"43470","15","female","yes","0","1","0"," 0","1"
"43471","16","female","yes","0","1","0"," 0","3"
"43472","18","female","yes","0","1","0"," 0","3"
"43473","19","female","no","0","1","0"," 1","0"
"43474","18","female","no","0","1","1"," 1","0"
"43475","18","female","no","0","1","1"," 1","1"
"43476","17","female","no","0","1","1"," 1","0"
"43477","17","female","no","0","1","0"," 1","1"
"43478","16","female","yes","1","1","0"," 0","3"
"43479","15","female","yes","0","1","0"," 0","2"
"43480","16","female","yes","0","1","0"," 0","2"
"43481","19","female","no","0","1","1"," 1","2"
"43482","17","female","no","0","1","0"," 0","0"
"43483","19","female","no","0","1","0"," 1","0"
"43484","16","female","yes","0","1","0"," 0","2"
"43485","16","female","yes","0","1","0"," 0","2"
"43486","16","female","yes","0","1","0"," 0","3"
"43487","17","female","no","0","1","0"," 2","1"
"43488","19","female","yes","0","1","0"," 0","3"
"43489","19","female","no","0","0","1"," 1","3"
"43490","19","female","no","0","1","0"," 1","2"
"43491","15","female","yes","0","1","0"," 0","1"
"43492","18","female","no","0","1","1"," 2","3"
"43493","19","female","no","0","1","0"," 1","1"
"43494","18","female","no","0","1","0"," 1","2"
"43495","19","female","no","1","1","0"," 2","3"
"43496","17","female","yes","0","1","0"," 0","2"
"43497","19","female","yes","0","1","0"," 0","2"
"43498","19","female","no","1","1","0"," 1","3"
"43499","15","female","yes","0","1","0"," 0","1"
"43500","19","female","no","0","1","1"," 1","2"
"43501","16","female","yes","1","1","0"," 0","2"
"43502","15","female","yes","0","1","0"," 1","3"
"43503","17","female","yes","0","1","0"," 0","0"
"43504","15","female","yes","0","1","0"," 0","0"
"43505","18","female","no","0","0","1"," 1","0"
"43506","17","female","no","0","1","0"," 1","1"
"43507","18","female","yes","1","1","0"," 0","2"
"43508","19","female","no","0","1","1"," 1","2"
"43509","19","female","no","0","1","1"," 1","1"
"43510","17","female","yes","0","1","0"," 0","2"
"43511","17","female","yes","1","1","0"," 0","1"
"43512","15","female","yes","0","1","0"," 0","3"
"43513","19","female","no","0","1","0"," 1","3"
"43514","19","female","no","1","1","0"," 1","1"
"43515","18","female","no","1","1","1"," 1","2"
"43516","19","female","no","0","1","1"," 1","2"
"43517","15","female","yes","0","1","0"," 0","1"
"43518","15","female","yes","0","1","0"," 0","2"
"43519","15","female","no","1","1","1"," 1","0"
"43520","18","female","yes","0","1","0"," 0","0"
"43521","19","female","yes","0","1","0"," 0","3"
"43522","16","female","yes","0","1","0"," 0","1"
"43523","17","female","no","0","1","1"," 1","0"
"43524","16","female","yes","0","1","0"," 0","1"
"43525","17","female","yes","0","1","0"," 0","1"
"43526","18","female","no","0","0","1"," 1","0"
"43527","15","female","yes","1","1","0"," 0","1"
"43528","18","female","no","0","1","1"," 1","2"
"43529","19","female","no","0","1","0"," 1","2"
"43530","19","female","no","0","1","1"," 1","0"
"43531","15","female","no","1","1","0"," 1","0"
"43532","15","female","yes","0","1","0"," 0","3"
